name,country,abstract
"""Al-Mamlakah al-Arabiyah as-Sa'ūdiyah""@en",http://dbpedia.org/resource/Saudi_Arabia,"""Saudi Arabia (/ˌsaʊdi əˈreɪbi.ə/ or /ˌsɔːdiː əˈreɪbi.ə/),  officially known as the Kingdom of Saudi Arabia (KSA), is the largest  Arab state in Western Asia by land area (approximately 2,150,000 km2  (830,000 sq mi), constituting the bulk of the Arabian Peninsula) and the  second-largest in the Arab world after Algeria. It is bordered by  Jordan and Iraq to the north, Kuwait to the northeast, Qatar, Bahrain  and the United Arab Emirates to the east, Oman to the southeast, and  Yemen in the south. It is the only nation with both a Red Sea coast and a  Persian Gulf coast. The Kingdom of Saudi Arabia was founded by  Abdulaziz bin Abd al-Rahman Al Saud (known for most of his career as Ibn  Saud) in 1932. Ibn Saud united the separate regions of Hejaz, Nejd,  Al-Hasa and Asir into a single state through a series of conquests  beginning in 1902 when he captured Riyadh, the ancestral home of his  family, the House of Saud (referred to in Arabic as Al Saud). The  country has been an absolute monarchy since its inception. It describes  itself as being Islamic and is highly influenced by Wahhabism. Saudi  Arabia is sometimes called ""the Land of the Two Holy Mosques"" in  reference to Al-Masjid al-Haram (in Mecca), and Al-Masjid an-Nabawi (in  Medina), the two holiest places in Islam.There are 21 million Saudi  nationals and 5 million foreigners living in Saudi Arabia. With the  world's second largest oil reserves and the world's sixth largest  natural gas reserves, the Kingdom is categorized as a high income  economy with 19th highest GDP in the world Being the world's largest oil  exporter is the basis for its position as one of the 20 most powerful  countries according to the National Power Index, it also ranked as a  regional power and maintains regional hegemony in the Arabian Peninsula.  It is a member of Gulf Cooperation Council, Organisation of Islamic  Cooperation, G-20 major economies and OPEC. Its economy is largely  backed by its oil industry, which accounts for more than 95% of exports  and 70% of government revenue, although the share of the non-oil economy  has been growing recently. This revenue has facilitated the  transformation of the underdeveloped desert kingdom into one of the  world's wealthiest nations, as reflected in such developments as the  creation of a welfare state.""@en"
"""Senegal""@en",http://dbpedia.org/resource/Senegal,"""Senegal /ˌsɛnɨˈɡɔːl, -ˈɡɑːl/ (French: le Sénégal), officially  the Republic of Senegal (République du Sénégal, IPA: [ʁepyblik dy  seneɡal]), is a country in West Africa. It is the westernmost country in  the mainland of the Old World or Eurafrasia and owes its name to the  Sénégal River that borders it to the east and north. Senegal is  externally bounded by the Atlantic Ocean to the west, Mauritania to the  north, Mali to the east, and Guinea and Guinea-Bissau to the south;  internally it almost completely surrounds the Gambia, namely on the  north, east and south, except for Gambia's short Atlantic coastline.  Senegal covers a land area of almost 197,000 square kilometres (76,000  sq mi), and has an estimated population of about 13 million. The climate  is tropical with two seasons: the dry season and the rainy  season.Dakar, the capital city of Senegal, is located at the westernmost  tip of the country on the Cap-Vert peninsula. About 500 kilometers (310  miles) off the coast lie the Cape Verde Islands. During the 17th and  18th centuries, numerous trading posts belonging to various European  colonial empires were established along the coast. After French  colonization of the territory called French West Africa (Afrique  occidentale française, or AOF), the town of St. Louis became the  capital; in 1902 it was succeeded by Dakar. When Senegal gained  independence from France in 1960, it affirmed its capital as Dakar.The  country is part of The Economic Community of West African States  (ECOWAS). Integrated with the main bodies of the international  community, Senegal is also a member of the African Union (AU) and the  Community of Sahel-Saharan States. Since 2 April 2012, the country's  president has been Macky Sall.""@en"
"""Serbia""@en",http://dbpedia.org/resource/Serbia,"""Serbia (/ˈsɜrbiə/), officially the Republic of Serbia (Serbian:  Republika Srbija, Serbian Cyrillic: Република Србија, pronounced  [rɛpǔblika sř̩bija]), is a country located at the crossroads of Central  and Southeast Europe, covering the southern part of the Pannonian Plain  and the central Balkans. Serbia is landlocked and borders Hungary to the  north; Romania and Bulgaria to the east; Macedonia to the south; and  Croatia, Bosnia, and Montenegro to the west; it also borders Albania  through the disputed territory of Kosovo. The capital of Serbia,  Belgrade, is among Europe's oldest cities and one of the largest in  Southeast Europe.Serbs established several states in the early Middle  Ages following the Slavic migrations. The Serbian Kingdom obtained  recognition by Rome and Constantinople in 1217; the state was elevated  to the Serbian Empire, in 1346. By the mid-16th century, the entire  territory of modern-day Serbia was annexed by the Ottoman Empire, at  times interrupted by the Habsburgs. In the early 19th century, the  Serbian revolution established the nation-state as the region's first  constitutional monarchy, which subsequently expanded its territory and  pioneered the abolition of feudalism in the Balkans. Following  disastrous casualties in World War I, and subsequent unification of  Habsburg crownlands of Vojvodina and Syrmia with Serbia, the country  co-founded Yugoslavia with other South Slavic peoples, which would exist  in various formations until 2006, when Montenegro declared its  independence. In 2008 the parliament of UNMIK Kosovo declared  independence, with divergent responses from the international  community.Serbia is a member of the UN, CoE, OSCE, PfP, BSEC, and CEFTA.  It is also an official candidate for membership in the European Union,  which is negotiating its EU accession, acceding country to the WTO and  is a militarily neutral state.Serbia has a high HDI and provides a  universal health care system and free primary and secondary education.  Among the region's highest-scored ""free countries"" Serbia is an  upper-middle income economy (WB, IMF) with the service sector dominating  the country's economy, followed by the industrial sector and  agriculture.""@en"
"""Seychelles""@en",http://dbpedia.org/resource/Seychelles,"""Seychelles (/seɪˈʃɛlz/ say-SHELZ; French: [sɛʃɛl]), officially  the Republic of Seychelles (French: République des Seychelles; Creole:  Repiblik Sesel), is a 155-island country (as per the Constitution)  spanning an archipelago in the Indian Ocean, whose capital, Victoria,  lies some 1,500 kilometres (932 mi) east of mainland Southeast Africa,  northeast of the island of Madagascar.Other nearby island countries and  territories include Zanzibar to the west, Mauritius, Rodrigues, Agaléga  and Réunion to the south, and Comoros and Mayotte to the southwest.  Seychelles, with a population of 90,024, has the smallest population of  any African state. It has the highest Human Development Index in Africa  and the highest income inequality in the world, as measured by the Gini  index. Seychelles is a member of the African Union.""@en"
"""Repiblik Sesel République des Seychelles""@en",http://dbpedia.org/resource/Seychelles,"""Seychelles (/seɪˈʃɛlz/ say-SHELZ; French: [sɛʃɛl]), officially  the Republic of Seychelles (French: République des Seychelles; Creole:  Repiblik Sesel), is a 155-island country (as per the Constitution)  spanning an archipelago in the Indian Ocean, whose capital, Victoria,  lies some 1,500 kilometres (932 mi) east of mainland Southeast Africa,  northeast of the island of Madagascar.Other nearby island countries and  territories include Zanzibar to the west, Mauritius, Rodrigues, Agaléga  and Réunion to the south, and Comoros and Mayotte to the southwest.  Seychelles, with a population of 90,024, has the smallest population of  any African state. It has the highest Human Development Index in Africa  and the highest income inequality in the world, as measured by the Gini  index. Seychelles is a member of the African Union.""@en"
"""Sierra Leone""@en",http://dbpedia.org/resource/Sierra_Leone,"""Sierra Leone (/sɪˈɛərə lɪˈoʊni, -lɪˈoʊn/), officially the  Republic of Sierra Leone, is a country in West Africa that is bordered  by Guinea to the northeast, Liberia to the southeast, and the Atlantic  Ocean to the southwest. Sierra Leone is a constitutional republic with a  directly elected president and a unicameral legislature. The country  has a tropical climate, with a diverse environment ranging from savannah  to rainforests. The country covers a total area of 71,740 km2 (27,699  sq mi) and with an estimated population of 6 million (2011 United  Nations estimate).Sierra Leone is divided into four administrative  regions: the Northern Province, Eastern Province, Southern Province and  the Western Area; which are subdivided into fourteen districts. Each  district has its own directly elected local government known as district  council, headed by a council chairman, in whom local executive  authority is vested. Freetown is Sierra Leone's capital, its largest  city as well as its economic, commercial and political centre. Bo is  Sierra Leone's second-largest city and second major economic centre.  Since Independence to present, Sierra Leone's politics has been  dominated by two major political parties: the Sierra Leone People's  Party (SLPP) and the All People's Congress (APC).The population of  Sierra Leone is comprised of about sixteen ethnic groups, each with its  own language and custom. The two largest and most influential are the  Temne and the Mende. The Temne are predominantly found in the north of  the country, while the Mende are predominant in the south-east.Sierra  Leone is a predominantly Muslim country, though with an influential  Christian minority. Sierra Leone is regarded as one of the most  religiously tolerant countries in the world. Muslims and Christians  collaborate and interact with each other peacefully in the country.  Religious violence is very rare in Sierra Leone.Although English is the  language of instruction in schools and the official language in  government administration, the Krio language (derived from English and  several indigenous African languages) is the primary language of  communication among Sierra Leone's different ethnic groups, and is  spoken by 90% of the country's population. The Krio Language serves to  unite the different ethnic groups, especially in their trade and daily  interaction with each other.Sierra Leone has relied on mining,  especially diamonds, for its economic base. It is also among the largest  producers of titanium and bauxite, a major producer of gold, and has  one of the world's largest deposits of rutile. Sierra Leone is home to  the third-largest natural harbour in the world. Despite exploitation of  this natural wealth, 70% of its people live in poverty.In 1462, the  Portuguese explorer Pedro de Sintra visited this area, naming it Serra  Leoa, meaning ""Lioness Mountains"", for the landscape around Freetown.  Posts in Sierra Leone were developed as centres of the Atlantic slave  trade, and hundreds of thousands of Africans were transported from the  interior to the Americas through trading posts in Sierra Leone. n the  late 18th century, the British Crown established a colony at Freetown,  for resettlements of freed slaves. About 1200 Black Loyalists were  resettled from Nova Scotia on 11 March 1792; they were mostly African  Americans from the former colonies, now the United States. Slaves  liberated from illegal trade in the early nineteenth century joined  them, and they developed the Krio people and language. In 1808, Freetown  became a British Crown colony. In 1896, Britain annexed the interior of  the country as a British protectorate, changing its relations with the  paramount chiefs.The united country achieved independence in 1961.  Competition among rival groups finally opened into the Sierra Leone  Civil War (1991 to 2002), which over more than a decade devastated the  country. It left more than 50,000 people dead, much of the country's  infrastructure destroyed, and over two million people displaced as  refugees in neighbouring countries.""@en"
"""Singapore""@en",http://dbpedia.org/resource/Singapore,"""Singapore (/ˈsɪŋəpɔər/ or /ˈsɪŋɡəpɔər/), officially the  Republic of Singapore, is a sovereign city-state and island country in  Southeast Asia. It lies off the southern tip of the Malay Peninsula and  is 137 kilometres (85 mi) north of the equator. The country's territory  consists of the lozenge-shaped main island, commonly referred to as  Singapore Island in English and Pulau Ujong in Malay, and more than 60  significantly smaller islets. Singapore is separated from Peninsular  Malaysia by the Straits of Johor to the north, and from Indonesia's Riau  Islands by the Singapore Strait to the south. The country is highly  urbanised, and little of the original vegetation remains. The country's  territory has consistently expanded through land reclamation.The islands  were settled in the second century AD and subsequently belonged to a  series of local empires. Modern Singapore was founded in 1819 by Sir  Stamford Raffles as a trading post of the East India Company with  permission from the Johor Sultanate. The British obtained sovereignty  over the island in 1824, and Singapore became one of the British Straits  Settlements in 1826. Occupied by the Japanese during World War II,  Singapore declared independence from the United Kingdom in 1963 and  united with other former British territories to form Malaysia, from  which it was expelled two years later through a unanimous act of  parliament. Since then, Singapore has developed rapidly, earning  recognition as one of the Four Asian Tigers.Singapore is one of the  world's major commercial hubs, with the fourth-biggest financial centre  and one of the five busiest ports. Its globalised and diversified  economy depends heavily on trade, especially manufacturing, which  represented 26 percent of Singapore's GDP in 2005. In terms of  purchasing power parity, Singapore has the third-highest per capita  income in the world. It places highly in international rankings with  regard to education, healthcare, government transparency, and economic  competitiveness.Singapore is a unitary multiparty parliamentary  republic, with a Westminster system of unicameral parliamentary  government. The People's Action Party has won every election since  self-government began in 1959. Just over five million people live in  Singapore, of which approximately two million are foreign-born. While  Singapore is diverse, ethnic Asians predominate: 75 percent of the  population is Chinese, with significant minorities of Malays, Indians,  and Eurasians. There are four official languages, English, Malay,  Chinese, and Tamil, and the country promotes multiculturalism through a  range of official policies.One of the five founding members of the  Association of South East Asian Nations (ASEAN), Singapore is also the  host of the APEC Secretariat, and a member of the East Asia Summit, the  Non-Aligned Movement, and the Commonwealth. Singapore's rapid  development has given it significant influence in global affairs,  leading some analysts to identify it as a middle power.""@en"
"""Slovakia""@en",http://dbpedia.org/resource/Slovakia,"""The Slovak Republic (or, in short form, Slovakia /sloʊˈvɑːkiə/  or /sləˈvækiə/; Slovak: Slovensko (Slovak pronunciation: [ˈslovɛnsko] ),  long form Slovenská republika (Slovak pronunciation: [ˈslovɛnskaː  ˈrɛpublɪka] )) is a landlocked state in Central Europe. It has a  population of over five million and an area of about 49,000 square  kilometres (19,000 sq mi). Slovakia is bordered by the Czech Republic  and Austria to the west, Poland to the north, Ukraine to the east and  Hungary to the south. The largest city is the capital, Bratislava, and  the second largest is Košice. Slovakia is a member state of the European  Union, NATO, United Nations, OECD and WTO among others. The official  language is Slovak, a member of the Slavic language family.The Slavs -  ancestors of the Slovaks - arrived in the territory of present-day  Slovakia in the 5th and 6th centuries during the migration period. In  the 7th century, Slavs inhabiting this territory played a significant  role in the creation of Samo's Empire, historically the first Slavic  state which had its center in Western Slovakia. During the 9th century,  Slavic ancestors of the Slovaks established another political entity,  the Principality of Nitra, which later together with the Principality of  Moravia, formed Great Moravia. After the 10th century the territory of  today's Slovakia was gradually integrated into the Kingdom of Hungary,  which itself became part of the Austro-Hungarian Empire or Habsburg  Empire. After WWI and the dissolution of the Austro-Hungarian Empire,  the nation of Slovaks and Czechs established their mutual state -  Czechoslovakia. A separate Slovak state existed during World War II and  was a client state of Nazi Germany (from 1939 to 1944). In 1945  Czechoslovakia was reestablished.The present-day Slovakia became an  independent state on 1 January 1993 after the peaceful dissolution of  Czechoslovakia.Slovakia is a high-income advanced economy with one of  the fastest growth rates in the European Union and the OECD. The country  joined the European Union in 2004 and the Eurozone on 1 January 2009.  Slovakia, together with Estonia, Latvia, and Slovenia are the only  former Communist states to be part of the European Union, Eurozone,  Schengen Area, and NATO simultaneously.""@en"
"""Slovenia""@en",http://dbpedia.org/resource/Slovenia,"""Slovenia (/sloʊˈviːniə/ sloh-VEE-nee-ə; Slovene: Slovenija,  [slɔˈveːnija]), officially the Republic of Slovenia (Republika  Slovenija, [ɾɛˈpuːblika slɔˈveːnija] ), is a nation state in southern  Central Europe at the crossroads of main European cultural and trade  routes. It borders Italy to the west, Austria to the north, Croatia to  the south and southeast, and Hungary to the northeast. It covers 20,273  square kilometers (7,827 sq mi) and has a population of 2.05 million. It  is a parliamentary republic and a member of the European Union and  NATO. Its capital and largest city is Ljubljana.Four major European  geographic units meet on the territory of Slovenia: the Alps, the  Dinaric Alps, the Pannonian Plain, and the Mediterranean, with a small  portion of coastline along the Adriatic Sea. The territory has a mosaic  structure and an exceptionally high landscape and biological diversity,  which are a result of natural attributes and the long-term presence of  humans. Although the climate in the mainly hilly territory is influenced  by the continental climate, the Slovene Littoral has the  sub-Mediterranean climate, while the Alpine climate is found in the  north-western part of the country. The country is one of the most  water-rich in Europe, with a dense river network, a rich aquifer system,  and significant karstic underground watercourses. Over half of the  territory is covered by forest. The settlement of Slovenia is dispersed  and uneven.The Slavic, Germanic, Romance, and Hungarian languages meet  here. Although the region is not homogenous, the predominant population  is Slovene. Slovene is the only official language throughout the  country, whereas Italian and Hungarian are regional minority languages.  Slovenia is a largely secularized country, but its culture and identity  have been significantly influenced by Catholicism as well as  Lutheranism. The economy of Slovenia is small, open, and export-oriented  and has been strongly influenced by international conditions. It has  been severely hurt by the Eurozone crisis, started in late 2000s. The  main economic field is services, followed by industry and  construction.Historically, the current territory of Slovenia was part of  many different state formations, including the Roman Empire and the  Holy Roman Empire, followed by the Austro-Hungarian Empire. In October  1918, the Slovenes exercised self-determination for the first time by  co-founding the internationally unrecognized State of Slovenes, Croats  and Serbs, which merged that December with the Kingdom of Serbia into  the Kingdom of Serbs, Croats and Slovenes (renamed Kingdom of Yugoslavia  in 1929). During World War II, Slovenia was occupied and annexed by  Germany, Italy, Croatia, and Hungary. Afterward, it was a founding  member of the Federal People's Republic of Yugoslavia, later renamed the  Socialist Federal Republic of Yugoslavia. In June 1991, after the  introduction of multi-party representative democracy, Slovenia split  from Yugoslavia and became an independent country. In 2004, it entered  NATO and the European Union; in 2007 became the first former Communist  country to join the Eurozone; and in 2010 joined the OECD, a global  association of high-income developed countries.""@en"
"""Solomon Islands""@en",http://dbpedia.org/resource/Solomon_Islands,"""Solomon Islands is a sovereign country consisting of a large  number of islands in Oceania lying to the east of Papua New Guinea and  northwest of Vanuatu and covering a land area of 28,400 square  kilometres (11,000 sq mi). The country's capital, Honiara, is located on  the island of Guadalcanal. Solomon Islands should not be confused with  the Solomon Islands archipelago, which is a collection of Melanesian  islands that includes Solomon Islands and Bougainville Island.The  islands have been inhabited for thousands of years. In 1568, the Spanish  navigator Álvaro de Mendaña was the first European to visit them,  naming them the Islas Salomón. By 1893, the United Kingdom had  established a protectorate over the territory. During the Second World  War, the Solomon Islands campaign (1942–1945) saw fierce fighting  between the United States and the Empire of Japan, such as in the Battle  of Guadalcanal.The official name of the then British territory was  changed from ""the British Solomon Islands Protectorate"" to ""Solomon  Islands"" in 1975. Self-government was achieved in 1976. Independence was  obtained two years later. Today, Solomon Islands is a constitutional  monarchy with the Queen of Solomon Islands, currently Queen Elizabeth  II, as its head of state. Gordon Lilo Darcy is the eleventh and current  Prime Minister of Solomon Islands.""@en"
"""Somalia""@en",http://dbpedia.org/resource/Somalia,"""Somalia (Somali: Soomaaliya; Arabic: الصومال‎ aṣ-Ṣūmāl  /sɵˈmɑːliə/ so-MAH-lee-ə), officially the Federal Republic of Somalia  (Somali: Jamhuuriyadda Federaalka Soomaaliya, Arabic: جمهورية الصومال  الفدرالية‎ Jumhūriyyat aṣ-Ṣūmāl al-Fiderāliyya), is a country located in  the Horn of Africa. It is bordered by Ethiopia to the west, Djibouti to  the northwest, the Gulf of Aden to the north, the Indian Ocean to the  east, and Kenya to the southwest. Somalia has the longest coastline on  the continent's mainland, and its terrain consists mainly of plateaus,  plains and highlands. Climatically, hot conditions prevail year-round,  with periodic monsoon winds and irregular rainfall.Somalia has a  population of around 10 million. About 85% of residents are ethnic  Somalis, who have historically inhabited the northern part of the  country. Ethnic minorities make up the remainder and are largely  concentrated in the southern regions. The official languages of Somalia  are Somali and Arabic, both of which belong to the Afro-Asiatic family.  Most people in the country are Muslim, with the majority being Sunni.In  antiquity, Somalia was an important commercial centre, and is among the  most probable locations of the fabled ancient Land of Punt. During the  Middle Ages, several powerful Somali empires dominated the regional  trade, including the Ajuran State, the Adal Sultanate, the Warsangali  Sultanate, and the Geledi Sultanate. In the late 19th century, through a  succession of treaties with these kingdoms, the British and Italians  gained control of parts of the coast and established the colonies of  British Somaliland and Italian Somaliland. In the interior, Muhammad  Abdullah Hassan's Dervish State successfully repelled the British Empire  four times and forced it to retreat to the coastal region, The  Dervishes were finally defeated in 1920 by British airpower. Italy  acquired full control of the northeastern and southern parts of the area  after successfully waging the so-called Campaign of the Sultanates  against the ruling Majeerteen Sultanate and Sultanate of Hobyo. Italian  occupation lasted until 1941, yielding to British military  administration. Northern Somalia would remain a protectorate, while  southern Somalia became a United Nations Trusteeship in 1949. In 1960,  the two regions united to form the independent Somali Republic under a  civilian government. Mohamed Siad Barre seized power in 1969 and  established the Somali Democratic Republic. In 1991, Barre's government  collapsed as the Somali Civil War broke out.In the absence of a central  government, Somalia's residents reverted to local forms of conflict  resolution. A few autonomous regions, including the Somaliland, Puntland  and Galmudug administrations, emerged in the north in the ensuing  process of decentralization. The early 2000s saw the creation of  fledgling interim federal administrations. The Transitional National  Government (TNG) was established in 2000, followed by the formation of  the Transitional Federal Government (TFG) in 2004, which reestablished  national institutions such as the military. In 2006, the TFG, assisted  by Ethiopian troops, assumed control of most of the nation's southern  conflict zones from the newly formed Islamic Courts Union (ICU). The ICU  subsequently splintered into more radical groups such as Al-Shabaab,  which battled the TFG and its AMISOM allies for control of the region,  with the insurgents losing most of the territory that they had seized by  mid-2012. In 2011–2012, a political process providing benchmarks for  the establishment of permanent democratic institutions was launched.  Within this administrative framework a new provisional constitution was  passed in August 2012 which reformed Somalia as a federation. Following  the end of the TFG's interim mandate the same month, the Federal  Government of Somalia, the first permanent central government in the  country since the start of the civil war, was formed. The nation has  concurrently experienced a period of intense reconstruction,  particularly in the capital, Mogadishu. Through the years, Somalia has  maintained an informal economy, based mainly on livestock, remittances,  and telecommunications.""@en"
"""(so) (ar)""@en",http://dbpedia.org/resource/Somalia,"""Somalia (Somali: Soomaaliya; Arabic: الصومال‎ aṣ-Ṣūmāl  /sɵˈmɑːliə/ so-MAH-lee-ə), officially the Federal Republic of Somalia  (Somali: Jamhuuriyadda Federaalka Soomaaliya, Arabic: جمهورية الصومال  الفدرالية‎ Jumhūriyyat aṣ-Ṣūmāl al-Fiderāliyya), is a country located in  the Horn of Africa. It is bordered by Ethiopia to the west, Djibouti to  the northwest, the Gulf of Aden to the north, the Indian Ocean to the  east, and Kenya to the southwest. Somalia has the longest coastline on  the continent's mainland, and its terrain consists mainly of plateaus,  plains and highlands. Climatically, hot conditions prevail year-round,  with periodic monsoon winds and irregular rainfall.Somalia has a  population of around 10 million. About 85% of residents are ethnic  Somalis, who have historically inhabited the northern part of the  country. Ethnic minorities make up the remainder and are largely  concentrated in the southern regions. The official languages of Somalia  are Somali and Arabic, both of which belong to the Afro-Asiatic family.  Most people in the country are Muslim, with the majority being Sunni.In  antiquity, Somalia was an important commercial centre, and is among the  most probable locations of the fabled ancient Land of Punt. During the  Middle Ages, several powerful Somali empires dominated the regional  trade, including the Ajuran State, the Adal Sultanate, the Warsangali  Sultanate, and the Geledi Sultanate. In the late 19th century, through a  succession of treaties with these kingdoms, the British and Italians  gained control of parts of the coast and established the colonies of  British Somaliland and Italian Somaliland. In the interior, Muhammad  Abdullah Hassan's Dervish State successfully repelled the British Empire  four times and forced it to retreat to the coastal region, The  Dervishes were finally defeated in 1920 by British airpower. Italy  acquired full control of the northeastern and southern parts of the area  after successfully waging the so-called Campaign of the Sultanates  against the ruling Majeerteen Sultanate and Sultanate of Hobyo. Italian  occupation lasted until 1941, yielding to British military  administration. Northern Somalia would remain a protectorate, while  southern Somalia became a United Nations Trusteeship in 1949. In 1960,  the two regions united to form the independent Somali Republic under a  civilian government. Mohamed Siad Barre seized power in 1969 and  established the Somali Democratic Republic. In 1991, Barre's government  collapsed as the Somali Civil War broke out.In the absence of a central  government, Somalia's residents reverted to local forms of conflict  resolution. A few autonomous regions, including the Somaliland, Puntland  and Galmudug administrations, emerged in the north in the ensuing  process of decentralization. The early 2000s saw the creation of  fledgling interim federal administrations. The Transitional National  Government (TNG) was established in 2000, followed by the formation of  the Transitional Federal Government (TFG) in 2004, which reestablished  national institutions such as the military. In 2006, the TFG, assisted  by Ethiopian troops, assumed control of most of the nation's southern  conflict zones from the newly formed Islamic Courts Union (ICU). The ICU  subsequently splintered into more radical groups such as Al-Shabaab,  which battled the TFG and its AMISOM allies for control of the region,  with the insurgents losing most of the territory that they had seized by  mid-2012. In 2011–2012, a political process providing benchmarks for  the establishment of permanent democratic institutions was launched.  Within this administrative framework a new provisional constitution was  passed in August 2012 which reformed Somalia as a federation. Following  the end of the TFG's interim mandate the same month, the Federal  Government of Somalia, the first permanent central government in the  country since the start of the civil war, was formed. The nation has  concurrently experienced a period of intense reconstruction,  particularly in the capital, Mogadishu. Through the years, Somalia has  maintained an informal economy, based mainly on livestock, remittances,  and telecommunications.""@en"
"""South Africa""@en",http://dbpedia.org/resource/South_Africa,"""South Africa, officially the Republic of South Africa, is a  country located at the southern tip of Africa. It has 2,798 kilometres  (1,739 mi) of coastline that stretches along the South Atlantic and  Indian oceans. To the north lie the neighbouring countries of Namibia,  Botswana and Zimbabwe; to the east are Mozambique and Swaziland; and  within it lies Lesotho, an enclave surrounded by South African  territory. South Africa is the 25th-largest country in the world by land  area, and with close to 53 million people, is the world's 24th-most  populous nation.South Africa is a multiethnic society encompassing a  wide variety of cultures, languages, and religions. Its pluralistic  makeup is reflected in the constitution's recognition of 11 official  languages, which is among the highest number of any country in the  world. Two of these languages are of European origin: English and  Afrikaans, the latter originating from Dutch and serving as the first  language of most white and coloured South Africans. Though English is  commonly used in public and commercial life, it is only the fourth  most-spoken first language.About 80 percent of South Africans are of  black African ancestry, divided among a variety of ethnic groups  speaking different Bantu languages, nine of which have official status.  The remaining population consists of Africa's largest communities of  European, Asian, and multiracial ancestry. All ethnic and linguistic  groups have political representation in the country's constitutional  democracy, which comprises a parliamentary republic and nine provinces.  Since the end of apartheid, South Africa's unique multicultural  character has become integral to its national identity, as signified by  the Rainbow Nation concept.South Africa is ranked as an upper-middle  income economy by the World Bank, and is considered to be a newly  industrialised country. Its economy is the largest and most developed in  Africa, and the 28th-largest in the world. In terms of purchasing power  parity, South Africa has the seventh-highest per capita income in  Africa, although poverty and inequality remain widespread, with about a  quarter of the population unemployed and living on less than US$1.25 a  day. Nevertheless, South Africa has been identified as a middle power in  international affairs, and maintains significant regional  influence.Mzansi, derived from the Xhosa noun umzantsi meaning ""south"",  is a colloquial name for South Africa.""@en"
"""South Korea""@en",http://dbpedia.org/resource/South_Korea,"""South Korea (About this sound listen), officially the Republic  of Korea (Korean: 대한민국; Hanja: 大韓民國; Daehan Minguk About this sound  listen; lit. ""The Great Republic of Han""), is a country in East Asia,  constituting the southern part of the Korean Peninsula. The name Korea  is derived from Goryeo, a dynasty which ruled in the Middle Ages. It  shares land borders with North Korea to the north, and oversea borders  with China to the west and Japan to the east. South Korea lies in the  north temperate zone with a predominantly mountainous terrain. Roughly  half of the country's 50 million people reside in the metropolitan area  surrounding its capital, the Seoul Capital Area, which is the second  largest in the world with over 25 million residents.Archaeology  indicates that the Korean Peninsula was occupied by the Lower  Paleolithic period (2.6 Ma–300 Ka). The history of Korea begins with the  founding of Gojoseon in 2333 BC by the legendary Dangun. Following the  unification of the Three Kingdoms of Korea under Silla AD 668, Korea was  ruled by the Goryeo Dynasty (918–1392) and Joseon Dynasty (1392–1910).  It was annexed by the Empire of Japan in 1910. At the end of World War  II, Korea was divided into Soviet and U.S. zones of occupation. An  election held in the U.S. zone in 1948 led to the creation of the  Republic of Korea. Although the United Nations passed a resolution  declaring the Republic to be the only lawful government in Korea, a  communist government was soon set up in the North that invaded the South  in 1950, leading to the Korean War that ended de facto in 1953.Between  1962 and 1994, the South Korean economy grew at an average of 10%  annually, fueled by annual export growth of 20%, in a period called the  Miracle on the Han River that rapidly transformed it into an affluent  G-20 major economy and the world's seventh largest country in  international trade. Civilian government replaced military rule in 1987  and the country has since become Asia's most advanced democracy as rated  by The Economist's Democracy Index. In 2009, South Korea became the  world's first former aid recipient to join the OECD's Development  Assistance Committee, graduating to a major donor. Today, it is Asia's  second largest donor, sending $1.74 billion of aid to the developing  world in 2013.South Korea is a developed country with the world's 12th  highest living standard, having a HDI of 0.909. South Koreans are the  wealthiest in Asia in terms of average earnings and household income and  the South Korean economy is Asia's fourth largest and the world's 15th  (nominal) or 12th (purchasing power parity) largest. A world leader in  innovation as measured in the Global Innovation Quotient, South Korea is  the world's sixth largest exporter, driven by chaebols such as Samsung,  Hyundai-Kia and LG. The country is notable for its advanced technology -  It has the world's fastest internet connection speed, ranking first in  the ICT Development Index, 4G LTE penetration and second in smartphone  penetration.""@en"
"""South Sudan""@en",http://dbpedia.org/resource/South_Sudan,"""South Sudan (/ˌsaʊθ suːˈdæn/ or /suːˈdɑːn/), officially the  Republic of South Sudan, is a landlocked country in northeastern Africa  that gained its independence from Sudan in 2011. Its current capital is  Juba, which is also its largest city. The capital city is planned to be  changed to the more centrally located Ramciel in the future. South Sudan  is bordered by the Republic of Sudan to the north, Ethiopia to the  east, Kenya to the southeast, Uganda to the south, the Democratic  Republic of the Congo to the southwest, and the Central African Republic  to the west. It includes the vast swamp region of the Sudd, formed by  the White Nile and known locally as the Bahr al Jabal.The territories of  modern South Sudan and the Republic of Sudan were occupied by Egypt  under the Muhammad Ali Dynasty, and later governed as an Anglo-Egyptian  condominium until Sudanese independence was achieved in 1956. Following  the First Sudanese Civil War, the Southern Sudan Autonomous Region was  formed in 1972 and lasted until 1983. A second Sudanese civil war soon  developed and ended with the Comprehensive Peace Agreement of 2005.  Later that year, southern autonomy was restored when an Autonomous  Government of Southern Sudan was formed.South Sudan became an  independent state on 9 July 2011, following a referendum that passed  with 98.83% of the vote. It is a United Nations member state, a member  state of the African Union, and a member state of the Intergovernmental  Authority on Development. In July 2012, South Sudan signed the Geneva  Conventions. South Sudan has suffered internal conflict since its  independence.""@en"
